record_type,job_id,engine_version,ticker,analysis_date,status,provider,data_fingerprint,data_as_of,candle_count,signal,score,score_percentile,confidence,qualified,evaluation_scope,entry,evaluation_date,exit,forward_return_pct,market_benchmark_return_pct,excess_return_pct,max_upside_pct,max_drawdown_pct,correct,benchmark_correct,engines_json,trade_plan_json,warnings_json,analysis_quality_json,error_code,error_message
analysis_row,792b0c38-cfa6-454e-8689-c330af8859cc,core-v2.1,AALR,2026-03-01,evaluated,tradingview,4548026d73a9b92adba6d9b47054e7b6734c704e92970d71b1311d4de761b940,2026-02-26T08:00:00+00:00,1303,WATCH,42.59,45.81,52.95,True,directional,157.100000,2026-03-05,150.140000,-4.43,-0.46,-3.97,2.48,-14.7,False,False,"{""stock_qualification"":{""name"":""stock_qualification"",""score"":100.0,""confidence"":90.0,""status"":""complete"",""details"":{""qualified"":true,""checks"":{""history"":true,""liquidity"":true,""atr_range"":true,""volume_continuity"":true,""valid_price"":true},""history_count"":1303,""average_volume_20"":24596.05,""average_turnover_egp_20"":4113071.51,""liquidity_threshold_egp"":1000000.0,""atr_pct"":4.14,""zero_volume_ratio"":0.0},""reasons"":[]},""market_environment"":{""name"":""market_environment"",""score"":23.0,""confidence"":82.0,""status"":""complete"",""details"":{""regime"":""bearish"",""annualized_volatility_pct"":32.65,""bullish_checks"":1,""bearish_checks"":3,""volume_ratio"":0.19},""reasons"":[""Market regime: bearish""]},""technical"":{""name"":""technical"",""score"":35.0,""confidence"":70.5,""status"":""complete"",""details"":{""trend"":""downtrend"",""close"":157.1,""sma_20"":165.482,""sma_50"":171.8076,""sma_200"":139.0991,""rsi"":37.52,""macd"":-3.5789,""macd_signal"":-2.934,""volume_ratio"":0.19,""return_20d_pct"":-1.97},""reasons"":[""Long-term trend positive""]},""smc"":{""name"":""smc"",""score"":70.0,""confidence"":67.0,""status"":""complete"",""details"":{""bullish_bos"":false,""bearish_bos"":false,""choch"":false,""liquidity_sweep_low"":true,""liquidity_sweep_high"":false,""fvg_bullish"":false,""fvg_bearish"":false,""range_position"":0.084,""zone"":""discount"",""bullish_order_blocks"":[],""bearish_order_blocks"":[]},""reasons"":[""Sell-side liquidity sweep"",""Price in discount zone""]},""multi_timeframe"":{""name"":""multi_timeframe"",""score"":32.0,""confidence"":68.0,""status"":""complete"",""details"":{""daily"":{""trend"":""bearish"",""score"":25.0},""weekly"":{""trend"":""bearish"",""score"":25.0},""monthly"":{""trend"":""weak_bullish"",""score"":60.0},""aligned"":false,""alignment"":""bearish""},""reasons"":[""Timeframe alignment: bearish""]},""quantitative"":{""name"":""quantitative"",""score"":36.36,""confidence"":79.09,""status"":""complete"",""details"":{""model_version"":""momentum-logit-v3-calibrated"",""sample_size"":1302,""sample_quality_pct"":100.0,""momentum_5d_pct"":-4.79,""momentum_20d_pct"":-1.97,""momentum_60d_pct"":-16.54,""volatility_20d_pct"":2.06,""downside_volatility_pct"":1.15,""volume_z_score"":-0.64,""raw_edge"":-0.559597,""bullish_probability_pct"":36.36},""reasons"":[""Model bullish probability: 36.4%""]},""risk"":{""name"":""risk"",""score"":76.5,""confidence"":88.0,""status"":""complete"",""details"":{""risk_level"":""low"",""total_risk_pct"":23.5,""atr_pct"":4.14,""volume_ratio"":0.19,""trade_plan"":{""entry"":157.1,""stop_loss"":144.0856,""target_1"":183.1288,""target_2"":202.6504,""risk_per_share"":13.0144,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":115,""position_value"":18066.5,""risk_amount"":1496.66}},""reasons"":[]},""scenario"":{""name"":""scenario"",""score"":47.88,""confidence"":75.0,""status"":""complete"",""details"":{""bullish"":{""probability_pct"":23.73,""target"":202.6504},""base"":{""probability_pct"":48.31,""target"":183.1288},""bearish"":{""probability_pct"":27.96,""target"":144.0856}},""reasons"":[""Scenario probabilities are model estimates, not guarantees""]}}","{""entry"":157.1,""stop_loss"":144.0856,""target_1"":183.1288,""target_2"":202.6504,""risk_per_share"":13.0144,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":115,""position_value"":18066.5,""risk_amount"":1496.66}","[""Directional engines disagree; confidence and score were reduced""]","{""raw_score"":40.01,""final_score"":42.59,""confidence"":52.95,""base_confidence"":72.95,""dispersion"":16.0,""consensus"":54.3,""bullish_engines"":[""smc""],""bearish_engines"":[""market_environment"",""multi_timeframe"",""quantitative"",""technical""],""neutral_engines"":[],""failed_engines"":[],""conflict"":true,""used_weight"":0.725,""scoring_version"":""directional-v2.1"",""non_directional_gates"":[""stock_qualification"",""risk""],""evaluation_scope"":""directional"",""directional_correct"":false}",,
analysis_row,792b0c38-cfa6-454e-8689-c330af8859cc,core-v2.1,ABUK,2026-03-01,evaluated,tradingview,d924f0446fcc5ea777c93d55200c485bc97c4135e31a6885740439b76c74cc1b,2026-02-26T08:00:00+00:00,1303,BUY,76.56,93.72,72.18,True,directional,69.700000,2026-03-05,77.930000,11.81,-0.46,12.27,23.16,-8.61,True,True,"{""stock_qualification"":{""name"":""stock_qualification"",""score"":100.0,""confidence"":90.0,""status"":""complete"",""details"":{""qualified"":true,""checks"":{""history"":true,""liquidity"":true,""atr_range"":true,""volume_continuity"":true,""valid_price"":true},""history_count"":1303,""average_volume_20"":1910221.4,""average_turnover_egp_20"":130647806.49,""liquidity_threshold_egp"":1000000.0,""atr_pct"":3.77,""zero_volume_ratio"":0.0},""reasons"":[]},""market_environment"":{""name"":""market_environment"",""score"":96.0,""confidence"":95.0,""status"":""complete"",""details"":{""regime"":""bullish"",""annualized_volatility_pct"":34.9,""bullish_checks"":4,""bearish_checks"":0,""volume_ratio"":1.18},""reasons"":[""Market regime: bullish""]},""technical"":{""name"":""technical"",""score"":92.0,""confidence"":89.4,""status"":""complete"",""details"":{""trend"":""uptrend"",""close"":69.7,""sma_20"":68.456,""sma_50"":58.9848,""sma_200"":52.4391,""rsi"":63.93,""macd"":2.8726,""macd_signal"":3.4943,""volume_ratio"":1.18,""return_20d_pct"":8.63},""reasons"":[""Price above SMA20"",""Price above SMA50"",""SMA20 above SMA50"",""Long-term trend positive"",""RSI in constructive range""]},""smc"":{""name"":""smc"",""score"":48.0,""confidence"":55.0,""status"":""complete"",""details"":{""bullish_bos"":false,""bearish_bos"":false,""choch"":false,""liquidity_sweep_low"":false,""liquidity_sweep_high"":false,""fvg_bullish"":false,""fvg_bearish"":false,""range_position"":0.733,""zone"":""premium"",""bullish_order_blocks"":[{""low"":65.0,""high"":67.65}],""bearish_order_blocks"":[]},""reasons"":[]},""multi_timeframe"":{""name"":""multi_timeframe"",""score"":80.0,""confidence"":88.0,""status"":""complete"",""details"":{""daily"":{""trend"":""bullish"",""score"":75.0},""weekly"":{""trend"":""bullish"",""score"":75.0},""monthly"":{""trend"":""bullish"",""score"":75.0},""aligned"":true,""alignment"":""bullish""},""reasons"":[""Timeframe alignment: bullish""]},""quantitative"":{""name"":""quantitative"",""score"":73.56,""confidence"":82.07,""status"":""complete"",""details"":{""model_version"":""momentum-logit-v3-calibrated"",""sample_size"":1302,""sample_quality_pct"":100.0,""momentum_5d_pct"":3.03,""momentum_20d_pct"":8.63,""momentum_60d_pct"":52.78,""volatility_20d_pct"":2.2,""downside_volatility_pct"":0.68,""volume_z_score"":0.17,""raw_edge"":1.023218,""bullish_probability_pct"":73.56},""reasons"":[""Model bullish probability: 73.6%""]},""risk"":{""name"":""risk"",""score"":81.51,""confidence"":88.0,""status"":""complete"",""details"":{""risk_level"":""low"",""total_risk_pct"":18.49,""atr_pct"":3.77,""volume_ratio"":1.18,""trade_plan"":{""entry"":69.7,""stop_loss"":64.4407,""target_1"":80.2187,""target_2"":88.1077,""risk_per_share"":5.2593,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":285,""position_value"":19864.5,""risk_amount"":1498.91}},""reasons"":[]},""scenario"":{""name"":""scenario"",""score"":64.29,""confidence"":75.0,""status"":""complete"",""details"":{""bullish"":{""probability_pct"":45.01,""target"":88.1077},""base"":{""probability_pct"":38.56,""target"":80.2187},""bearish"":{""probability_pct"":16.42,""target"":64.4407}},""reasons"":[""Scenario probabilities are model estimates, not guarantees""]}}","{""entry"":69.7,""stop_loss"":64.4407,""target_1"":80.2187,""target_2"":88.1077,""risk_per_share"":5.2593,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":285,""position_value"":19864.5,""risk_amount"":1498.91}",[],"{""raw_score"":80.43,""final_score"":76.56,""confidence"":72.18,""base_confidence"":83.56,""dispersion"":15.89,""consensus"":54.6,""bullish_engines"":[""market_environment"",""multi_timeframe"",""quantitative"",""technical""],""bearish_engines"":[],""neutral_engines"":[""smc""],""failed_engines"":[],""conflict"":false,""used_weight"":0.8097,""scoring_version"":""directional-v2.1"",""non_directional_gates"":[""stock_qualification"",""risk""],""evaluation_scope"":""directional"",""directional_correct"":true}",,
analysis_row,792b0c38-cfa6-454e-8689-c330af8859cc,core-v2.1,ACAMD,2026-03-01,evaluated,tradingview,ce79d663a981349ba94ea7acc9037f1b3fd1e1f9d9f469d18b0e32e66680f801,2026-02-26T08:00:00+00:00,1303,WATCH,65.83,77.49,67.45,True,directional,2.010000,2026-03-05,1.960000,-2.49,-0.46,-2.03,0.0,-8.96,False,False,"{""stock_qualification"":{""name"":""stock_qualification"",""score"":100.0,""confidence"":90.0,""status"":""complete"",""details"":{""qualified"":true,""checks"":{""history"":true,""liquidity"":true,""atr_range"":true,""volume_continuity"":true,""valid_price"":true},""history_count"":1303,""average_volume_20"":55866644.75,""average_turnover_egp_20"":120368679.67,""liquidity_threshold_egp"":1000000.0,""atr_pct"":4.79,""zero_volume_ratio"":0.0},""reasons"":[]},""market_environment"":{""name"":""market_environment"",""score"":87.0,""confidence"":92.0,""status"":""complete"",""details"":{""regime"":""bullish"",""annualized_volatility_pct"":51.72,""bullish_checks"":3,""bearish_checks"":1,""volume_ratio"":0.63},""reasons"":[""Market regime: bullish""]},""technical"":{""name"":""technical"",""score"":72.0,""confidence"":75.4,""status"":""complete"",""details"":{""trend"":""uptrend"",""close"":2.01,""sma_20"":2.13,""sma_50"":1.896,""sma_200"":1.2065,""rsi"":47.79,""macd"":0.039,""macd_signal"":0.0797,""volume_ratio"":0.63,""return_20d_pct"":2.55},""reasons"":[""Price above SMA50"",""SMA20 above SMA50"",""Long-term trend positive"",""RSI in constructive range""]},""smc"":{""name"":""smc"",""score"":58.0,""confidence"":61.0,""status"":""complete"",""details"":{""bullish_bos"":false,""bearish_bos"":false,""choch"":false,""liquidity_sweep_low"":false,""liquidity_sweep_high"":false,""fvg_bullish"":false,""fvg_bearish"":false,""range_position"":0.275,""zone"":""discount"",""bullish_order_blocks"":[],""bearish_order_blocks"":[]},""reasons"":[""Price in discount zone""]},""multi_timeframe"":{""name"":""multi_timeframe"",""score"":47.25,""confidence"":68.0,""status"":""complete"",""details"":{""daily"":{""trend"":""bearish"",""score"":25.0},""weekly"":{""trend"":""weak_bullish"",""score"":60.0},""monthly"":{""trend"":""bullish"",""score"":75.0},""aligned"":false,""alignment"":""bullish""},""reasons"":[""Timeframe alignment: bullish""]},""quantitative"":{""name"":""quantitative"",""score"":68.68,""confidence"":80.6,""status"":""complete"",""details"":{""model_version"":""momentum-logit-v3-calibrated"",""sample_size"":1302,""sample_quality_pct"":100.0,""momentum_5d_pct"":-3.83,""momentum_20d_pct"":2.55,""momentum_60d_pct"":67.5,""volatility_20d_pct"":3.26,""downside_volatility_pct"":1.25,""volume_z_score"":-0.9,""raw_edge"":0.785307,""bullish_probability_pct"":68.68},""reasons"":[""Model bullish probability: 68.7%""]},""risk"":{""name"":""risk"",""score"":69.96,""confidence"":88.0,""status"":""complete"",""details"":{""risk_level"":""low"",""total_risk_pct"":30.04,""atr_pct"":4.79,""volume_ratio"":0.63,""trade_plan"":{""entry"":2.01,""stop_loss"":1.8175,""target_1"":2.3951,""target_2"":2.6839,""risk_per_share"":0.1925,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":7790,""position_value"":15657.9,""risk_amount"":1499.94}},""reasons"":[]},""scenario"":{""name"":""scenario"",""score"":59.71,""confidence"":75.0,""status"":""complete"",""details"":{""bullish"":{""probability_pct"":38.59,""target"":2.6839},""base"":{""probability_pct"":42.23,""target"":2.3951},""bearish"":{""probability_pct"":19.18,""target"":1.8175}},""reasons"":[""Scenario probabilities are model estimates, not guarantees""]}}","{""entry"":2.01,""stop_loss"":1.8175,""target_1"":2.3951,""target_2"":2.6839,""risk_per_share"":0.1925,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":7790,""position_value"":15657.9,""risk_amount"":1499.94}",[],"{""raw_score"":67.6,""final_score"":65.83,""confidence"":67.45,""base_confidence"":75.63,""dispersion"":12.61,""consensus"":63.98,""bullish_engines"":[""market_environment"",""quantitative"",""technical""],""bearish_engines"":[],""neutral_engines"":[""multi_timeframe"",""smc""],""failed_engines"":[],""conflict"":false,""used_weight"":0.7427,""scoring_version"":""directional-v2.1"",""non_directional_gates"":[""stock_qualification"",""risk""],""evaluation_scope"":""directional"",""directional_correct"":false}",,
analysis_row,792b0c38-cfa6-454e-8689-c330af8859cc,core-v2.1,ACAP,2026-03-01,evaluated,tradingview,02631351eb56dc72d93bd83f0c7a4a4dc6ccc5eeb61f5f52fdcfb2f710f3b47d,2026-02-26T08:00:00+00:00,669,AVOID,39.55,32.46,63.92,True,directional,7.830000,2026-03-05,7.900000,0.89,-0.46,1.35,7.15,-19.16,False,False,"{""stock_qualification"":{""name"":""stock_qualification"",""score"":100.0,""confidence"":90.0,""status"":""complete"",""details"":{""qualified"":true,""checks"":{""history"":true,""liquidity"":true,""atr_range"":true,""volume_continuity"":true,""valid_price"":true},""history_count"":669,""average_volume_20"":2081163.75,""average_turnover_egp_20"":16976979.8,""liquidity_threshold_egp"":1000000.0,""atr_pct"":5.17,""zero_volume_ratio"":0.0},""reasons"":[]},""market_environment"":{""name"":""market_environment"",""score"":19.0,""confidence"":86.0,""status"":""complete"",""details"":{""regime"":""bearish"",""annualized_volatility_pct"":38.35,""bullish_checks"":1,""bearish_checks"":3,""volume_ratio"":0.07},""reasons"":[""Market regime: bearish""]},""technical"":{""name"":""technical"",""score"":41.0,""confidence"":66.3,""status"":""complete"",""details"":{""trend"":""sideways"",""close"":7.83,""sma_20"":8.0,""sma_50"":8.0394,""sma_200"":5.6742,""rsi"":45.14,""macd"":-0.0003,""macd_signal"":0.0118,""volume_ratio"":0.07,""return_20d_pct"":-0.76},""reasons"":[""Long-term trend positive"",""RSI in constructive range""]},""smc"":{""name"":""smc"",""score"":58.0,""confidence"":61.0,""status"":""complete"",""details"":{""bullish_bos"":false,""bearish_bos"":false,""choch"":false,""liquidity_sweep_low"":false,""liquidity_sweep_high"":false,""fvg_bullish"":false,""fvg_bearish"":false,""range_position"":0.165,""zone"":""discount"",""bullish_order_blocks"":[],""bearish_order_blocks"":[]},""reasons"":[""Price in discount zone""]},""multi_timeframe"":{""name"":""multi_timeframe"",""score"":32.0,""confidence"":68.0,""status"":""complete"",""details"":{""daily"":{""trend"":""bearish"",""score"":25.0},""weekly"":{""trend"":""bearish"",""score"":25.0},""monthly"":{""trend"":""weak_bullish"",""score"":60.0},""aligned"":false,""alignment"":""bearish""},""reasons"":[""Timeframe alignment: bearish""]},""quantitative"":{""name"":""quantitative"",""score"":39.17,""confidence"":78.25,""status"":""complete"",""details"":{""model_version"":""momentum-logit-v3-calibrated"",""sample_size"":668,""sample_quality_pct"":100.0,""momentum_5d_pct"":-2.61,""momentum_20d_pct"":-0.76,""momentum_60d_pct"":-14.98,""volatility_20d_pct"":2.42,""downside_volatility_pct"":1.03,""volume_z_score"":-0.29,""raw_edge"":-0.440324,""bullish_probability_pct"":39.17},""reasons"":[""Model bullish probability: 39.2%""]},""risk"":{""name"":""risk"",""score"":73.08,""confidence"":88.0,""status"":""complete"",""details"":{""risk_level"":""low"",""total_risk_pct"":26.92,""atr_pct"":5.17,""volume_ratio"":0.07,""trade_plan"":{""entry"":7.83,""stop_loss"":7.0206,""target_1"":9.4488,""target_2"":10.663,""risk_per_share"":0.8094,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":1853,""position_value"":14508.99,""risk_amount"":1499.86}},""reasons"":[]},""scenario"":{""name"":""scenario"",""score"":47.69,""confidence"":75.0,""status"":""complete"",""details"":{""bullish"":{""probability_pct"":23.62,""target"":10.663},""base"":{""probability_pct"":48.15,""target"":9.4488},""bearish"":{""probability_pct"":28.23,""target"":7.0206}},""reasons"":[""Scenario probabilities are model estimates, not guarantees""]}}","{""entry"":7.83,""stop_loss"":7.0206,""target_1"":9.4488,""target_2"":10.663,""risk_per_share"":0.8094,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":1853,""position_value"":14508.99,""risk_amount"":1499.86}",[],"{""raw_score"":38.41,""final_score"":39.55,""confidence"":63.92,""base_confidence"":71.48,""dispersion"":12.35,""consensus"":64.71,""bullish_engines"":[],""bearish_engines"":[""market_environment"",""multi_timeframe"",""quantitative""],""neutral_engines"":[""smc"",""technical""],""failed_engines"":[],""conflict"":false,""used_weight"":0.7045,""scoring_version"":""directional-v2.1"",""non_directional_gates"":[""stock_qualification"",""risk""],""evaluation_scope"":""directional"",""directional_correct"":false}",,
analysis_row,792b0c38-cfa6-454e-8689-c330af8859cc,core-v2.1,ACGC,2026-03-01,evaluated,tradingview,db98f4e40d327dbda6a84c62dc76211168b8fe863cc034027863b398a6f2c5d1,2026-02-26T08:00:00+00:00,1303,AVOID,31.64,7.85,70.53,True,directional,7.870000,2026-03-05,8.020000,1.91,-0.46,2.37,2.92,-8.77,False,False,"{""stock_qualification"":{""name"":""stock_qualification"",""score"":100.0,""confidence"":90.0,""status"":""complete"",""details"":{""qualified"":true,""checks"":{""history"":true,""liquidity"":true,""atr_range"":true,""volume_continuity"":true,""valid_price"":true},""history_count"":1303,""average_volume_20"":735783.95,""average_turnover_egp_20"":5972539.62,""liquidity_threshold_egp"":1000000.0,""atr_pct"":2.15,""zero_volume_ratio"":0.0},""reasons"":[]},""market_environment"":{""name"":""market_environment"",""score"":20.0,""confidence"":85.0,""status"":""complete"",""details"":{""regime"":""bearish"",""annualized_volatility_pct"":16.31,""bullish_checks"":0,""bearish_checks"":4,""volume_ratio"":0.4},""reasons"":[""Market regime: bearish""]},""technical"":{""name"":""technical"",""score"":18.0,""confidence"":82.4,""status"":""complete"",""details"":{""trend"":""downtrend"",""close"":7.87,""sma_20"":8.093,""sma_50"":8.256,""sma_200"":8.4173,""rsi"":36.87,""macd"":-0.0884,""macd_signal"":-0.0665,""volume_ratio"":0.4,""return_20d_pct"":-1.25},""reasons"":[]},""smc"":{""name"":""smc"",""score"":51.0,""confidence"":67.0,""status"":""complete"",""details"":{""bullish_bos"":false,""bearish_bos"":false,""choch"":false,""liquidity_sweep_low"":false,""liquidity_sweep_high"":false,""fvg_bullish"":false,""fvg_bearish"":true,""range_position"":0.131,""zone"":""discount"",""bullish_order_blocks"":[],""bearish_order_blocks"":[]},""reasons"":[""Bearish fair value gap"",""Price in discount zone""]},""multi_timeframe"":{""name"":""multi_timeframe"",""score"":20.0,""confidence"":88.0,""status"":""complete"",""details"":{""daily"":{""trend"":""bearish"",""score"":25.0},""weekly"":{""trend"":""bearish"",""score"":25.0},""monthly"":{""trend"":""bearish"",""score"":25.0},""aligned"":true,""alignment"":""bearish""},""reasons"":[""Timeframe alignment: bearish""]},""quantitative"":{""name"":""quantitative"",""score"":43.77,""confidence"":76.87,""status"":""complete"",""details"":{""model_version"":""momentum-logit-v3-calibrated"",""sample_size"":1302,""sample_quality_pct"":100.0,""momentum_5d_pct"":-2.36,""momentum_20d_pct"":-1.25,""momentum_60d_pct"":-2.72,""volatility_20d_pct"":1.03,""downside_volatility_pct"":0.97,""volume_z_score"":-0.81,""raw_edge"":-0.250508,""bullish_probability_pct"":43.77},""reasons"":[""Model bullish probability: 43.8%""]},""risk"":{""name"":""risk"",""score"":84.62,""confidence"":88.0,""status"":""complete"",""details"":{""risk_level"":""low"",""total_risk_pct"":15.38,""atr_pct"":2.15,""volume_ratio"":0.4,""trade_plan"":{""entry"":7.87,""stop_loss"":7.5321,""target_1"":8.5458,""target_2"":9.0527,""risk_per_share"":0.3379,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":4438,""position_value"":34927.06,""risk_amount"":1499.69}},""reasons"":[]},""scenario"":{""name"":""scenario"",""score"":41.88,""confidence"":75.0,""status"":""complete"",""details"":{""bullish"":{""probability_pct"":20.13,""target"":9.0527},""base"":{""probability_pct"":43.51,""target"":8.5458},""bearish"":{""probability_pct"":36.36,""target"":7.5321}},""reasons"":[""Scenario probabilities are model estimates, not guarantees""]}}","{""entry"":7.87,""stop_loss"":7.5321,""target_1"":8.5458,""target_2"":9.0527,""risk_per_share"":0.3379,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":4438,""position_value"":34927.06,""risk_amount"":1499.69}",[],"{""raw_score"":29.35,""final_score"":31.64,""confidence"":70.53,""base_confidence"":80.04,""dispersion"":13.86,""consensus"":60.4,""bullish_engines"":[],""bearish_engines"":[""market_environment"",""multi_timeframe"",""technical""],""neutral_engines"":[""quantitative"",""smc""],""failed_engines"":[],""conflict"":false,""used_weight"":0.7934,""scoring_version"":""directional-v2.1"",""non_directional_gates"":[""stock_qualification"",""risk""],""evaluation_scope"":""directional"",""directional_correct"":false}",,
analysis_row,792b0c38-cfa6-454e-8689-c330af8859cc,core-v2.1,ACTF,2026-03-01,evaluated,tradingview,9beb28ef598dfe85b32739bdb80ffe5d6c7b933e72eec5e6fef2050e15bede4b,2026-02-26T08:00:00+00:00,388,AVOID,38.54,29.84,58.03,True,directional,2.690000,2026-03-05,2.640000,-1.86,-0.46,-1.4,0.0,-5.58,True,True,"{""stock_qualification"":{""name"":""stock_qualification"",""score"":100.0,""confidence"":90.0,""status"":""complete"",""details"":{""qualified"":true,""checks"":{""history"":true,""liquidity"":true,""atr_range"":true,""volume_continuity"":true,""valid_price"":true},""history_count"":388,""average_volume_20"":5770756.5,""average_turnover_egp_20"":15875135.74,""liquidity_threshold_egp"":1000000.0,""atr_pct"":2.44,""zero_volume_ratio"":0.0},""reasons"":[]},""market_environment"":{""name"":""market_environment"",""score"":20.0,""confidence"":85.0,""status"":""complete"",""details"":{""regime"":""bearish"",""annualized_volatility_pct"":26.92,""bullish_checks"":0,""bearish_checks"":4,""volume_ratio"":0.49},""reasons"":[""Market regime: bearish""]},""technical"":{""name"":""technical"",""score"":24.0,""confidence"":78.2,""status"":""complete"",""details"":{""trend"":""downtrend"",""close"":2.69,""sma_20"":2.7225,""sma_50"":2.7304,""sma_200"":2.8918,""rsi"":46.64,""macd"":-0.0031,""macd_signal"":0.0025,""volume_ratio"":0.49,""return_20d_pct"":2.28},""reasons"":[""RSI in constructive range""]},""smc"":{""name"":""smc"",""score"":63.0,""confidence"":73.0,""status"":""complete"",""details"":{""bullish_bos"":false,""bearish_bos"":false,""choch"":false,""liquidity_sweep_low"":true,""liquidity_sweep_high"":false,""fvg_bullish"":false,""fvg_bearish"":true,""range_position"":0.292,""zone"":""discount"",""bullish_order_blocks"":[],""bearish_order_blocks"":[]},""reasons"":[""Sell-side liquidity sweep"",""Bearish fair value gap"",""Price in discount zone""]},""multi_timeframe"":{""name"":""multi_timeframe"",""score"":20.0,""confidence"":88.0,""status"":""complete"",""details"":{""daily"":{""trend"":""bearish"",""score"":25.0},""weekly"":{""trend"":""bearish"",""score"":25.0},""monthly"":{""trend"":""bearish"",""score"":25.0},""aligned"":true,""alignment"":""bearish""},""reasons"":[""Timeframe alignment: bearish""]},""quantitative"":{""name"":""quantitative"",""score"":46.15,""confidence"":76.15,""status"":""complete"",""details"":{""model_version"":""momentum-logit-v3-calibrated"",""sample_size"":387,""sample_quality_pct"":100.0,""momentum_5d_pct"":-2.54,""momentum_20d_pct"":2.28,""momentum_60d_pct"":-2.89,""volatility_20d_pct"":1.7,""downside_volatility_pct"":0.79,""volume_z_score"":-0.56,""raw_edge"":-0.154274,""bullish_probability_pct"":46.15},""reasons"":[""Model bullish probability: 46.2%""]},""risk"":{""name"":""risk"",""score"":81.1,""confidence"":88.0,""status"":""complete"",""details"":{""risk_level"":""low"",""total_risk_pct"":18.9,""atr_pct"":2.44,""volume_ratio"":0.49,""trade_plan"":{""entry"":2.69,""stop_loss"":2.5587,""target_1"":2.9526,""target_2"":3.1495,""risk_per_share"":0.1313,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":11424,""position_value"":30730.56,""risk_amount"":1499.91}},""reasons"":[]},""scenario"":{""name"":""scenario"",""score"":45.92,""confidence"":75.0,""status"":""complete"",""details"":{""bullish"":{""probability_pct"":22.55,""target"":3.1495},""base"":{""probability_pct"":46.74,""target"":2.9526},""bearish"":{""probability_pct"":30.71,""target"":2.5587}},""reasons"":[""Scenario probabilities are model estimates, not guarantees""]}}","{""entry"":2.69,""stop_loss"":2.5587,""target_1"":2.9526,""target_2"":3.1495,""risk_per_share"":0.1313,""reward_risk_1"":2.0,""reward_risk_2"":3.5,""position_size"":11424,""position_value"":30730.56,""risk_amount"":1499.91}","[""Directional engines disagree; confidence and score were reduced""]","{""raw_score"":34.37,""final_score"":38.54,""confidence"":58.03,""base_confidence"":79.77,""dispersion"":17.18,""consensus"":50.91,""bullish_engines"":[""smc""],""bearish_engines"":[""market_environment"",""multi_timeframe"",""technical""],""neutral_engines"":[""quantitative""],""failed_engines"":[],""conflict"":true,""used_weight"":0.7941,""scoring_version"":""directional-v2.1"",""non_directional_gates"":[""stock_qualification"",""risk""],""evaluation_scope"":""directional"",""directional_correct"":true}",,
